,vintage_name,vintage_wine_name,vintage_wine_vintage_type,vintage_wine_is_natural,vintage_wine_region_name,vintage_wine_winery_name,vintage_wine_taste_structure_acidity,vintage_wine_taste_structure_intensity,vintage_wine_taste_structure_sweetness,vintage_wine_taste_structure_tannin,vintage_wine_statistics_ratings_count,vintage_wine_statistics_ratings_average,vintage_year,price_amount,price_type
1598,Chateau Cap St George Saint-Georges-Saint-Émilion 2014,Saint-Georges-Saint-Émilion,0,False,Saint-Georges-Saint-Émilion,Chateau Cap St George,3.3306634,4.449519,1.7027197,3.5157382,1033,3.8,2014,21.0,vc
1599,Château Paloumey Haut-Médoc 2015,Haut-Médoc,0,False,Haut-Médoc,Château Paloumey,4.265746,4.2159677,1.532549,4.2483916,5105,3.8,2015,20.5,vc
1600,Château de la Dauphine Fronsac 2015,Fronsac,0,False,Fronsac,Château de la Dauphine,3.1256418,3.9253783,1.6783911,2.997517,4284,3.8,2015,23.0,vc
1601,Château Rahoul Graves 2014,Graves,0,False,Graves,Château Rahoul,4.292974,4.35187,1.420853,4.356578,4219,3.8,2014,22.75,vc
1602,David Duband Bourgogne Pinot Noir 2018,Bourgogne Pinot Noir,0,False,Bourgogne,David Duband,3.8560119,2.5193722,1.4881667,2.2178738,3150,3.7,2018,20.5,vc
1603,Château Dutruch Grand Poujeaux Moulis-en-Médoc 2015,Moulis-en-Médoc,0,False,Moulis-en-Médoc,Château Dutruch Grand Poujeaux,4.2220154,4.269741,1.5258042,4.2313943,4902,3.9,2015,21.7,vc
1604,Château du Glana Saint-Julien 2013,Saint-Julien,0,False,Saint-Julien,Château du Glana,4.240435,3.818508,1.5694213,3.886587,7361,3.9,2013,22.9,xdo
1605,Gramenon La Sagesse 2019,La Sagesse,0,False,Côtes-du-Rhône,Gramenon,3.5454154,3.8274853,1.5107534,3.1674032,2037,3.9,2019,27.0,vc
1606,Abbotts & Delaunay Domaine de la Métairie d'Alon Solaire Pinot Noir 2016,Domaine de la Métairie d'Alon Solaire Pinot Noir,0,False,Languedoc-Roussillon,Abbotts & Delaunay,3.6356742,3.729017,1.5405054,3.5125003,293,4.0,2016,27.9,vc
1607,Château Haut-Batailley Verso Pauillac 2017,Verso Pauillac,0,False,Pauillac,Château Haut-Batailley,4.2191443,4.3211184,1.7404275,4.265789,170,3.9,2017,25.0,vc
1608,Domaine Vaquer Fernand Vaquer 1988,Fernand Vaquer,0,False,Côtes Catalanes,Domaine Vaquer,3.7217393,3.2497993,1.226388,2.7797995,156,3.9,1988,25.0,vc
1609,Château Penin Chateau La Fleur Penin Saint-Émilion Grand Cru 2014,Chateau La Fleur Penin Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Château Penin,3.3588374,4.2173185,1.4533653,3.4700139,818,4.0,2014,25.1,vc
1610,Château Clarisse Puisseguin-Saint-Émilion 2017,Puisseguin-Saint-Émilion,0,False,Puisseguin-Saint-Émilion,Château Clarisse,3.56469,4.3332286,1.4515607,3.6797273,1277,4.0,2017,27.0,vc
1611,Château de Candale Saint-Émilion Grand Cru 2012,Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Château de Candale,3.4109883,4.2044477,1.9295689,3.6551216,1324,4.0,2012,24.75,vc
1612,M. Chapoutier Saint-Joseph Les Granilites 2012,Saint-Joseph Les Granilites,0,False,Saint-Joseph,M. Chapoutier,3.4182928,4.2914968,1.4338349,3.3585193,1775,3.9,2012,25.5,vc
1613,Mas del Périé - Fabien Jouves Les Acacias 2017,Les Acacias,0,True,Cahors,Mas del Périé - Fabien Jouves,3.2653987,3.9567761,1.4528482,3.298529,458,4.0,2017,25.9,vc
1614,Château Monbrison Bouquet de Monbrison Margaux 2014,Bouquet de Monbrison Margaux,0,False,Margaux,Château Monbrison,4.2788944,3.662635,1.5056813,4.075823,1894,4.0,2014,27.51,vc
1615,Louis Jadot Santenay Clos de Malte 2017,Santenay Clos de Malte,0,False,Santenay,Louis Jadot,3.8133209,2.5340657,1.5207143,2.165008,2251,3.9,2017,27.4,vc
1616,Château Haut-Bergey Pessac-Léognan 2013,Pessac-Léognan,0,False,Pessac-Léognan,Château Haut-Bergey,4.2652397,4.2615356,1.6329075,4.1531663,8672,3.9,2013,27.083333333333332,vc
1617,Château Couhins Pessac-Léognan 2016,Pessac-Léognan,0,False,Pessac-Léognan,Château Couhins,4.2934623,4.124604,1.8104419,4.1575875,1204,3.9,2016,25.0,vc
1618,Mas Bruguiere La Grenadière Pic Saint-Loup 2017,La Grenadière Pic Saint-Loup,0,False,Pic Saint-Loup,Mas Bruguiere,3.634215,3.916708,1.8335261,3.4656546,742,4.0,2017,26.5,vc
1619,Château Brane-Cantenac Margaux de Brane (Margaux de Henri Lurton) 2019,Margaux de Brane (Margaux de Henri Lurton),0,False,Margaux,Château Brane-Cantenac,4.1330366,3.8293858,1.4725409,3.8243537,8977,4.0,2019,25.0,vc
1620,Guillot-Broux Bourgogne 'Les Genievrieres' Rouge 2017,Bourgogne 'Les Genievrieres' Rouge,0,False,Bourgogne,Guillot-Broux,3.776814,2.5882335,1.3798108,2.0823488,269,3.9,2017,26.0,vc
1621,Denis Durantou Château Montlandrie Castillon - Côtes de Bordeaux 2013,Château Montlandrie Castillon - Côtes de Bordeaux,0,False,Castillon - Côtes de Bordeaux,Denis Durantou,3.805879,3.9760113,1.5569209,3.7149951,1375,3.8,2013,24.166666666666668,vc
1622,Château Lespault Martillac Pessac-Léognan 2017,Pessac-Léognan,0,False,Pessac-Léognan,Château Lespault Martillac,3.9364383,4.3195853,1.6364145,4.2522554,1893,4.0,2017,26.0,vc
1625,Château Grand-Puy-Lacoste Lacoste Borie Pauillac 2018,Lacoste Borie Pauillac,0,False,Pauillac,Château Grand-Puy-Lacoste,4.1771607,4.188203,1.5364903,4.117819,9128,4.0,2018,28.0,vc
1627,Château Lafite Rothschild Carruades de Lafite Pauillac 1985,Carruades de Lafite Pauillac,0,False,Pauillac,Château Lafite Rothschild,4.106135,4.169185,1.6203389,4.037054,12887,4.4,1985,300.0,ppc
1628,Pegau Cuvée Da Capo Châteauneuf-du-Pape 2015,Cuvée Da Capo Châteauneuf-du-Pape,0,False,Châteauneuf-du-Pape,Pegau,3.1165643,4.740075,2.1272783,2.9526548,1134,4.6,2015,330.0,ppc
1629,Domaine Gros Frère et Soeur Échezeaux Grand Cru 2015,Échezeaux Grand Cru,0,False,Échezeaux Grand Cru,Domaine Gros Frère et Soeur,3.9102716,3.1570356,1.990788,2.571604,998,4.4,2015,279.0,ppc
1630,E. Guigal Côte-Rôtie La Landonne 2012,Côte-Rôtie La Landonne,0,False,Côte-Rôtie,E. Guigal,3.8948536,4.2757764,1.7209052,4.110382,3634,4.6,2012,348.0,ppc
1631,Clos Saint Jean Châteauneuf-du-Pape Deus Ex Machina 2010,Châteauneuf-du-Pape Deus Ex Machina,0,False,Châteauneuf-du-Pape,Clos Saint Jean,3.021222,4.761963,2.2519894,2.9660308,1473,4.5,2010,335.0,ppc
1632,E. Guigal Côte-Rôtie La Landonne 2007,Côte-Rôtie La Landonne,0,False,Côte-Rôtie,E. Guigal,3.8948536,4.2757764,1.7209052,4.110382,3634,4.6,2007,340.8,ppc
1633,Château Ausone Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1988,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Ausone,3.411609,4.0762844,1.8511789,3.5072525,6107,4.6,1988,320.0,ppc
1634,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 1970,Pauillac (Grand Cru Classé),0,False,Pauillac,Château Pichon Longueville Comtesse de Lalande,4.1540728,4.052225,1.5935547,4.0902557,36351,4.4,1970,270.0,ppc
1635,Château Valandraud Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2010,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Valandraud,3.3835192,4.230851,1.914051,3.5715854,5873,4.4,2010,288.0,ppc
1636,Vieux Château Certan Pomerol 1985,Pomerol,0,False,Pomerol,Vieux Château Certan,3.3730712,4.1141925,1.6970648,3.4319851,9528,4.4,1985,258.0,ppc
1637,Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 1977,Pessac-Léognan (Premier Grand Cru Classé),0,False,Pessac-Léognan,Château Haut-Brion,4.225312,4.0730925,1.6794935,4.2321305,36085,4.6,1977,310.8,ppc
1638,M. Chapoutier Ermitage Le Méal 2011,Ermitage Le Méal,0,False,Hermitage,M. Chapoutier,3.526607,4.6475277,1.8876888,4.0398164,1577,4.5,2011,279.0,ppc
1639,Domaine des Lambrays Clos des Lambrays Grand Cru 2017,Clos des Lambrays Grand Cru,0,False,Clos des Lambrays Grand Cru,Domaine des Lambrays,4.2015543,2.951707,1.7375934,2.638888,5823,4.4,2017,284.0,ppc
1641,M. Chapoutier Ermitage l'Ermite 2008,Ermitage l'Ermite,0,False,Hermitage,M. Chapoutier,3.5598633,4.5892515,1.7935549,4.06669,1698,4.5,2008,263.0,ppc
1642,E. Guigal Côte-Rôtie La Mouline 1996,Côte-Rôtie La Mouline,0,False,Côte-Rôtie,E. Guigal,3.8662188,3.9594965,1.7182257,3.8671548,3942,4.6,1996,348.0,ppc
1643,La Mondotte Saint-Emilion Grand Cru (Premier Grand Cru Classé) 1998,Saint-Emilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,La Mondotte,3.266482,4.297063,2.0025516,3.5176446,1768,4.4,1998,330.0,ppc
1644,Clos Saint Jean Châteauneuf-du-Pape Deus Ex Machina 2016,Châteauneuf-du-Pape Deus Ex Machina,0,False,Châteauneuf-du-Pape,Clos Saint Jean,3.021222,4.761963,2.2519894,2.9660308,1473,4.5,2016,324.0,ppc
1645,Château Certan de May Pomerol 1982,Pomerol,0,False,Pomerol,Château Certan de May,3.4170616,4.1505527,1.6049435,3.4565673,4069,4.3,1982,250.8,ppc
1646,Château Ausone Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1993,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Ausone,3.411609,4.0762844,1.8511789,3.5072525,6107,4.6,1993,300.0,ppc
1647,M. Chapoutier Ermitage Le Méal 1997,Ermitage Le Méal,0,False,Hermitage,M. Chapoutier,3.526607,4.6475277,1.8876888,4.0398164,1577,4.5,1997,302.0,ppc
1648,Clos du Caillou La Réserve Châteauneuf-du-Pape 2000,La Réserve Châteauneuf-du-Pape,0,False,Châteauneuf-du-Pape,Clos du Caillou,2.973967,4.631748,2.06339,2.9228978,1340,4.4,2000,252.0,ppc
1649,Domaine La Barroche Pure Châteauneuf-du-Pape 2005,Pure Châteauneuf-du-Pape,0,False,Châteauneuf-du-Pape,Domaine La Barroche,3.1309457,4.460645,1.9143331,2.9401002,571,4.4,2005,269.0,ppc
1650,Château Pichon Longueville Comtesse de Lalande Pauillac (Grand Cru Classé) 2019,Pauillac (Grand Cru Classé),0,False,Pauillac,Château Pichon Longueville Comtesse de Lalande,4.1540728,4.052225,1.5935547,4.0902557,36351,4.4,2019,300.0,ppc
1651,Château Joanin Bécot Castillon - Côtes de Bordeaux 2018,Castillon - Côtes de Bordeaux,0,False,Castillon - Côtes de Bordeaux,Château Joanin Bécot,3.77754,3.8726335,1.6242546,3.5529866,3655,3.8,2018,28.5,vc
1652,Château Balestard La Tonnelle Saint-Émilion Grand Cru (Grand Cru Classé) 2017,Saint-Émilion Grand Cru (Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Balestard La Tonnelle,3.3394039,4.296524,1.6363028,3.5645967,2666,4.0,2017,29.0,vc
1653,Clos Marsalette Pessac-Leognan 2017,Pessac-Leognan,0,False,Pessac-Léognan,Clos Marsalette,4.1836376,4.1666865,1.5241293,4.1849103,2405,4.0,2017,28.83,vc
1654,Château Marquis de Terme Couronne de Marquis de Terme Margaux 2016,Couronne de Marquis de Terme Margaux,0,False,Margaux,Château Marquis de Terme,4.0898275,3.8468852,1.371954,3.6953793,1251,3.7,2016,31.416666666666668,vc
1655,Clos Marie Simon Pic Saint Loup 2019,Simon Pic Saint Loup,0,False,Pic Saint-Loup,Clos Marie,3.8303244,4.007097,1.8046504,3.7210023,2359,3.9,2019,28.8,vc
1656,Château La Gurgue Margaux 2017,Margaux,0,False,Margaux,Château La Gurgue,4.2830873,3.7029068,1.6001723,3.7508404,3270,3.8,2017,30.0,vc
1657,Domaine Faiveley Givry Champ Lalot Rouge 2019,Givry Champ Lalot Rouge,0,False,Givry,Domaine Faiveley,4.027604,2.0201042,1.4663543,1.9845833,697,3.8,2019,29.93,vc
1658,Château Belgrave Haut-Médoc (Grand Cru Classé) 2019,Haut-Médoc (Grand Cru Classé),0,False,Haut-Médoc,Château Belgrave,4.158789,4.1984215,1.5504827,4.2160444,13631,4.0,2019,30.0,vc
1659,Château Larrieu-Terrefort Margaux 2017,Margaux,0,False,Margaux,Château Larrieu-Terrefort,4.133976,4.007294,1.6206354,4.109553,626,4.1,2017,28.0,vc
1660,Domaine Gallet Côte-Rôtie 2017,Côte-Rôtie,0,False,Côte-Rôtie,Domaine Gallet,3.9140685,3.9284153,1.6582441,4.176831,563,3.8,2017,29.5,vc
1661,Jean-Marc Burgaud Javernieres Côte du Py Morgon 2017,Javernieres Côte du Py Morgon,0,False,Morgon,Jean-Marc Burgaud,4.701257,1.7729206,1.6149712,2.2002902,254,3.8,2017,28.0,vc
1662,Château Falfas Le Chevalier Côtes de Bourg 2006,Le Chevalier Côtes de Bourg,0,False,Côtes de Bourg,Château Falfas,3.9044108,4.057241,1.6290518,3.7581465,770,4.0,2006,31.2,vc
1663,La Sergue Lalande-de-Pomerol 2016,Lalande-de-Pomerol,0,False,Lalande-de-Pomerol,La Sergue,3.2653844,3.9800808,1.7678541,3.185101,922,4.0,2016,29.95,vc
1664,Château Bouscaut Pessac-Léognan (Grand Cru Classé de Graves) 2018,Pessac-Léognan (Grand Cru Classé de Graves),0,False,Pessac-Léognan,Château Bouscaut,4.254413,4.294605,1.6798581,4.34835,5658,4.0,2018,30.0,vc
1665,Domaine Edmond Cornu & Fils Vieille Vignes Ladoix Rouge 2018,Vieille Vignes Ladoix Rouge,0,False,Ladoix,Domaine Edmond Cornu & Fils,4.057664,2.646617,1.3736262,2.7646744,225,3.9,2018,30.45,vc
1666,Domaine de la Pointe Pomerol 2015,Pomerol,0,False,Pomerol,Domaine de la Pointe,3.362,4.4105716,1.6772144,3.37975,371,4.0,2015,29.0,vc
1667,Château Calon-Ségur Marquis de Calon Saint-Estèphe 2019,Marquis de Calon Saint-Estèphe,0,False,Saint-Estèphe,Château Calon-Ségur,4.2218723,4.2713604,1.7290381,4.304039,10241,3.9,2019,30.0,vc
1668,A & Arlaud Oka Bourgogne 2019,Oka Bourgogne,0,False,Bourgogne,A & Arlaud,3.9049394,2.6154685,1.5261201,2.1552749,940,3.7,2019,28.0,vc
1669,Domaine Françoise & Denis Clair Clos Genet Santenay 2016,Clos Genet Santenay,0,False,Santenay,Domaine Françoise & Denis Clair,3.9075375,2.6532643,1.5741246,2.3408308,342,3.8,2016,29.5,vc
1670,Château Lagrange Les Fiefs de Lagrange Saint-Julien 2014,Les Fiefs de Lagrange Saint-Julien,0,False,Saint-Julien,Château Lagrange,4.1890373,3.8458722,1.6083014,3.8638422,17691,3.9,2014,29.0,vc
1671,Château de Camensac Haut-Médoc (Grand Cru Classé) 2014,Haut-Médoc (Grand Cru Classé),0,False,Haut-Médoc,Château de Camensac,4.1641707,4.1733117,1.4979136,4.1733923,15372,3.9,2014,30.6,vc
1672,Château Lafon-Rochet Les Pélerins de Lafon-Rochet Saint-Estèphe 2016,Les Pélerins de Lafon-Rochet Saint-Estèphe,0,False,Saint-Estèphe,Château Lafon-Rochet,4.373743,4.33751,1.5024076,4.481015,4430,3.8,2016,33.583333333333336,vc
1673,Château La Cabanne Pomerol 2013,Pomerol,0,False,Pomerol,Château La Cabanne,3.4358237,4.2340703,1.5746918,3.5309908,5172,3.9,2013,35.833333333333336,vc
1674,Chateau Sanctus Saint-Émilion Grand Cru 2016,Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Chateau Sanctus,3.4230754,4.2895803,1.6503309,3.485393,2343,4.0,2016,32.0,vc
1675,Château Lascombes Chevalier de Lascombes Margaux 2017,Chevalier de Lascombes Margaux,0,False,Margaux,Château Lascombes,4.261039,3.8331442,1.5613357,3.897149,7542,3.8,2017,35.0,vc
1676,Maxime-François Laurent Il Fait Soif Rouge 2018,Il Fait Soif Rouge,0,True,Côtes-du-Rhône,Maxime-François Laurent,3.427109,3.7756152,1.9124181,3.1726477,1478,3.7,2018,32.0,vc
1677,Montirius Terre des Aînés Gigondas 2015,Terre des Aînés Gigondas,0,False,Gigondas,Montirius,3.3516371,3.8972802,1.698153,3.2561927,1858,3.8,2015,33.2,vc
1678,Domaine Durand (Eric & Joël) Les Coteaux Saint-Joseph 2012,Les Coteaux Saint-Joseph,0,False,Saint-Joseph,Domaine Durand (Eric & Joël),3.4927642,4.361037,1.6427575,3.3601627,1818,4.0,2012,35.0,vc
1679,Château Feytit-Lagrave Pomerol 2011,Pomerol,0,False,Pomerol,Château Feytit-Lagrave,3.3733761,4.4460616,1.4923774,3.498893,395,4.0,2011,36.0,vc
1680,Château de Camensac Haut-Médoc (Grand Cru Classé) 2018,Haut-Médoc (Grand Cru Classé),0,False,Haut-Médoc,Château de Camensac,4.1641707,4.1733117,1.4979136,4.1733923,15373,3.9,2018,36.0,vc
1681,Château Fayat Pomerol 2013,Pomerol,0,False,Pomerol,Château Fayat,3.4243274,4.302285,1.6590923,3.461799,1676,3.9,2013,34.333333333333336,vc
1682,Vignobles Méhaye Château de Verdun Médoc 2014,Château de Verdun Médoc,0,False,Médoc,Vignobles Méhaye,4.502143,4.1107144,1.2535714,4.65,183,3.7,2014,32.0,vc
1683,Château Boyd-Cantenac Josephine de Boyd Margaux 2011,Josephine de Boyd Margaux,0,False,Margaux,Château Boyd-Cantenac,4.3928657,3.6823099,1.2377485,3.8040643,535,4.0,2011,33.0,vc
1684,Domaine des Héritiers Louis Jadot Beaune 1er Cru Chouacheux 2015,Beaune 1er Cru Chouacheux,0,False,Beaune Premier Cru,Domaine des Héritiers Louis Jadot,3.7116754,2.4952333,1.5895337,2.342228,1187,4.0,2015,36.0,vc
1685,Château de Candale Saint-Émilion Grand Cru 2016,Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Château de Candale,3.4109883,4.2044477,1.9295689,3.6551216,1324,4.0,2016,32.083333333333336,vc
1686,Château Ormes de Pez Saint-Estèphe 1993,Saint-Estèphe,0,False,Saint-Estèphe,Château Ormes de Pez,4.212412,4.3128242,1.5821667,4.3099422,15448,3.9,1993,33.0,vc
1687,Château Lascombes Chevalier de Lascombes Margaux 2018,Chevalier de Lascombes Margaux,0,False,Margaux,Château Lascombes,4.261039,3.8331442,1.5613357,3.897149,7542,3.8,2018,35.0,vc
1688,Denis Durantou Château Les Cruzelles Lalande-de-Pomerol 2018,Château Les Cruzelles Lalande-de-Pomerol,0,False,Lalande-de-Pomerol,Denis Durantou,3.1991432,3.9223604,1.6035489,2.9349394,995,4.0,2018,34.333333333333336,vc
1689,Mas del Périé - Fabien Jouves Amphore 2018,Amphore,0,True,Cahors,Mas del Périé - Fabien Jouves,3.045882,3.9121015,1.6998167,3.0230606,473,3.9,2018,34.0,vc
1690,Georges Lignier et Fils Morey-Saint-Denis 2018,Morey-Saint-Denis,0,False,Morey-Saint-Denis,Georges Lignier et Fils,3.976105,2.8286154,1.5156676,2.6805787,1241,3.9,2018,33.9,vc
1691,Château d'Etroyes La Chatalienne Rully Rouge 2018,La Chatalienne Rully Rouge,0,False,Rully,Château d'Etroyes,4.0051723,2.2224138,1.0862069,2.162069,294,3.8,2018,34.9,vc
1692,Château La Confession Saint-Émilion Grand Cru 2018,Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Château La Confession,3.3308437,4.2921576,1.7142098,3.5462625,3038,4.0,2018,34.0,vc
1693,Château Faurie de Souchard Saint-Émilion Grand Cru (Grand Cru Classé) 2014,Saint-Émilion Grand Cru (Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Faurie de Souchard,3.218886,4.281367,1.6330463,3.6124628,1398,4.0,2014,36.0,vc
1694,Château Lamothe-Bergeron Haut-Médoc 2010,Haut-Médoc,0,False,Haut-Médoc,Château Lamothe-Bergeron,4.136015,4.18031,1.5237805,4.1927485,7796,3.8,2010,34.0,vc
1695,Château Chasse-Spleen Moulis-en-Médoc 2013,Moulis-en-Médoc,0,False,Moulis-en-Médoc,Château Chasse-Spleen,4.0973024,4.101224,1.6000459,4.1768703,28044,4.0,2013,35.11,vc
1696,Château Lanessan Haut-Médoc 2010,Haut-Médoc,0,False,Haut-Médoc,Château Lanessan,4.2050505,4.1844454,1.4863433,4.2684097,14799,3.7,2010,32.916666666666664,vc
1697,Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 2017,Pessac-Léognan (Grand Cru Classé de Graves),0,False,Pessac-Léognan,Château La Mission Haut-Brion,4.189587,4.1687894,1.7419484,4.233852,14474,4.5,2017,403.8,vc
1698,E. Guigal Côte-Rôtie La Mouline 2015,Côte-Rôtie La Mouline,0,False,Côte-Rôtie,E. Guigal,3.8662188,3.9594965,1.7182257,3.8671548,3942,4.6,2015,420.0,vc
1699,Domaine Gros Frère et Soeur Grands Échezeaux Grand Cru 2014,Grands Échezeaux Grand Cru,0,False,Grands-Échezeaux Grand Cru,Domaine Gros Frère et Soeur,3.994534,3.2277806,1.8221765,2.7410553,664,4.4,2014,415.0,vc
1700,Château Figeac Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2019,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Figeac,3.384454,4.1144085,1.6481681,3.43873,22588,4.4,2019,412.14,vc
1701,Domaine de la Vougeraie Bonnes Mares Grand Cru 2006,Bonnes Mares Grand Cru,0,False,Bonnes-Mares Grand Cru,Domaine de la Vougeraie,3.9042616,3.1428688,2.0061152,2.6140347,501,4.5,2006,367.0,vc
1702,Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Pavie,3.3771846,4.194205,1.8757281,3.5359163,14052,4.5,2017,404.0,vc
1703,Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 2018,Pessac-Léognan (Grand Cru Classé de Graves),0,False,Pessac-Léognan,Château La Mission Haut-Brion,4.189587,4.1687894,1.7419484,4.233852,14474,4.5,2018,380.0,vc
1704,Château Figeac Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2005,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Figeac,3.384454,4.1144085,1.6481681,3.43873,22588,4.4,2005,390.0,vc
1705,Château Angelus Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2011,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Angelus,3.3795257,4.2067466,1.805965,3.5298808,20683,4.6,2011,400.0,vc
1706,Château Figeac Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2000,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Figeac,3.384454,4.1144085,1.6481681,3.43873,22588,4.4,2000,367.0,vc
1707,Château Margaux Pavillon Rouge du Château Margaux 2000,Pavillon Rouge du Château Margaux,0,False,Margaux,Château Margaux,4.086076,3.6474261,1.646038,3.7140768,14828,4.4,2000,360.0,vc
1708,Château Grand-Puy Ducasse Pauillac (Grand Cru Classé) 2019,Pauillac (Grand Cru Classé),0,False,Pauillac,Château Grand-Puy Ducasse,4.1798553,4.220586,1.5622205,4.274416,11486,4.0,2019,40.0,vc
1709,Château Cos Labory Saint-Estèphe (Grand Cru Classé) 2018,Saint-Estèphe (Grand Cru Classé),0,False,Saint-Estèphe,Château Cos Labory,4.2394323,4.267437,1.4076704,4.4027405,7501,4.0,2018,37.0,vc
1710,Château Boyd-Cantenac Margaux (Grand Cru Classé) 2017,Margaux (Grand Cru Classé),0,False,Margaux,Château Boyd-Cantenac,4.2007155,3.8083537,1.5614775,3.876252,5884,4.1,2017,42.0,vc
1711,Louis Jadot Volnay 2013,Volnay,0,False,Volnay,Louis Jadot,3.930968,2.4428027,1.490363,2.329738,458,3.9,2013,41.7,vc
1712,Château de Nalys Saintes Pierres de Nalys Châteauneuf-du-Pape Rouge 2018,Saintes Pierres de Nalys Châteauneuf-du-Pape Rouge,0,False,Châteauneuf-du-Pape,Château de Nalys,3.2931597,4.651256,1.7917062,2.9515326,963,4.2,2018,36.0,vc
